gen,#103,#49,#175,#167,#160,#62,#141,#157,#53,#164,#28,#41,#11,#47,#4,#106,#95,#101,#181,#122,#73,#112,#193,#166,#163,#120,#18,#183,#26,#121,#45,#113,#194,#71,#153,#32,#188,#173,#29,#156,#176,#27,#199,#142,#178,#179,#31,#15,#69,#68,#140,#1,#197,#25,#22,#171,#66,#64,#21,#59,#139,#74,#155,#108,#124,#200,#114,#198,#145,#174,#180,#33,#99,#110,#128,#138,#100,#137,#79,#80,#61,#81,#131,#17,#72,#105,#146,#189,#6,#158,#2,#46,#93,#109,#117,#104,#149,#195,#89,#24,#14,#119,#129,#144,#172,#51,#20,#125,#3,#154,#34,#190,#143,#87,#98,#126,#44,#56,#107,#118,#116,#23,#30,#63,#60,#65,#97,#170,#43,#54,#40,#168,#177,#184,#152,#58,#134,#136,#182,#10,#90,#111,#67,#76,#5,#38,#130,#82,#42,#123,#37,#96,#84,#36,#57,#88,#133,#165,#52,#13,#7,#115,#151,#185,#48,#50,#85,#148,#75,#102,#77,#94,#55,#78,#35,#70,#159,#162,#39,#196,#83,#91,#191,#9,#135,#169,#127,#19,#132,#147,#161,#16,#192,#86,#186,#150,#12,#8,#92,#187
,0.3104404,-0.68601626,-0.12838677,-0.07570166,-0.27039114,0.7514526,0.1367605,-0.7969866,0.31773904,-0.5266952,-0.057312075,0.08828527,0.21599859,0.5063416,-0.75173885,0.74166805,0.20773643,-0.34429917,0.4292896,-0.05541959,-0.8483304,-0.33118442,0.69958776,-0.84623367,0.69682884,-0.043075264,-0.3892176,-0.19246477,0.76595515,-0.89262986,-0.25147125,-0.57078326,-0.61461097,0.81069595,0.4362613,-0.13164185,0.3361577,0.19519202,-0.892457,0.8395588,0.7056384,0.42638284,-0.526074,0.633792,-0.52819663,0.61695164,-0.19547455,-0.088201396,-0.9971246,-0.24467957,0.9254312,0.6171588,0.8752037,0.21432726,-0.1466121,0.3496423,-0.7262944,0.80642956,-0.74696445,0.11418943,0.22354393,-0.06655074,-0.7904518,-0.50607055,-0.96423143,0.06344989,0.8539886,-0.3363961,-0.9900537,-0.858642,0.6443856,-0.86857754,-0.72987956,0.64669776,-0.67549676,-0.84252334,-0.2146906,0.17430572,0.5070331,0.989391,-0.5888215,-0.055247273,-0.69198006,-0.8304753,-0.8071755,0.83917993,-0.1194371,0.886638,-0.91550004,0.6524911,0.78429437,0.69500947,0.26394987,-0.6460835,-0.045310825,-0.47754744,0.3608953,0.6865361,-0.44430763,-0.34191266,-0.04817442,-0.6151653,-0.3527268,0.59417313,0.082698986,0.66133505,-0.73883986,-0.8235564,0.7959677,-0.77408385,0.110259406,0.332178,0.8349573,-0.921014,-0.36774153,-0.51285726,-0.4008546,0.9000822,0.7011751,-0.73417884,0.7135766,-0.51463073,0.69847995,0.77856654,-0.10794443,0.59436435,-0.9512488,-0.4237241,0.27762938,0.1643676,-0.77854794,-0.5593212,-0.36294785,-0.101986334,-0.36351874,0.5164363,0.69655854,0.014460302,-0.32829207,-0.035187397,-0.11054758,0.07357249,0.78283703,-0.62907326,-0.59701675,-0.2477589,0.17592704,-0.09558406,-0.40848303,-0.7668471,-0.78154105,0.957043,-0.650085,-0.69937664,-0.11244032,-0.611542,-0.92272985,0.43994847,-0.19104771,-0.012726356,0.31120738,-0.7389692,0.9962264,0.28106678,-0.77004814,0.14521557,0.67033213,0.35305786,-0.25229508,0.62431234,0.7718111,-0.8534125,0.5861237,0.74830014,-0.9819281,0.46488085,0.79968333,-0.96698976,-0.2098732,0.93798655,-0.9417925,-0.8549078,0.6108432,0.4414975,-0.3233288,0.5876692,-0.59393317,-0.26522848,-0.8284804,-0.7438642,0.10233472,-0.96377444,-0.7850404,-0.9302021,-0.1667868,0.9107697,-0.34796354,-0.73566836,0.40880367,-0.20734955
,0.93406,-0.20224252,-0.9219553,-0.52975893,-0.5228502,0.0025123977,0.61807275,-0.97725534,-0.4600462,0.44047293,0.7269586,-0.9370144,-0.90482336,0.14864895,0.23993143,0.25796685,-0.17014278,0.11251342,-0.6786946,-0.062352236,-0.44665533,-0.009924103,0.17455691,-0.51036215,-0.3622425,-0.43157253,0.40786302,0.78919965,-0.004044643,-0.027443826,-0.15137148,0.8001766,0.3008651,0.48389688,0.6833161,-0.41950575,0.2888535,-0.08607707,0.5285087,0.5482295,0.78602594,-0.7176228,0.61670285,-0.6236092,-0.99673223,0.18862393,-0.8430764,0.3082587,0.24061452,0.493755,-0.45044988,0.5865492,0.18624698,-0.25635138,-0.30767736,0.9854146,-0.5969353,0.6487252,0.5381464,0.90230167,0.51673996,-0.7650597,0.008395696,-0.5934113,-0.4431835,-0.7280627,0.24993111,0.14218807,0.36883417,0.5867734,0.21973868,-0.7677406,-0.4659468,0.48912942,-0.7612749,-0.9719619,-0.21556343,0.18773243,-0.9554085,0.0023589758,0.057322014,0.6590626,0.31323716,-0.018341053,-0.8470939,0.89331335,0.69620705,0.7807696,0.3989044,0.08163156,0.32256615,0.18402445,-0.100387536,-0.66815174,0.35401645,0.09657239,0.75422776,-0.53351974,-0.7438089,0.5455299,-0.6401446,-0.066188894,0.74237496,0.18705702,0.89235544,-0.62976265,-0.52741057,0.29450136,-0.06626534,-0.85168636,-0.3674917,-0.38132286,-0.35945788,-0.087639,0.88434535,0.7776869,-0.83344007,-0.24331903,-0.083868094,0.39066204,-0.7543145,0.3064226,-0.13787335,0.9869299,-0.8362009,0.66061366,0.21932419,-0.9853099,0.84583783,0.8340965,0.56740475,-0.43013108,-0.58259743,-0.5522435,0.38883996,-0.44514576,-0.111746185,-0.7790315,-0.0107393125,-0.75811803,0.2534213,0.48100233,-0.18981539,-0.36749202,0.035133943,0.7189128,-0.6622489,-0.109807804,0.5609054,0.1768876,-0.67062664,-0.9834223,-0.6073592,0.45663363,0.29263607,0.4014131,-0.44033688,0.37772754,0.056681693,0.580537,0.6653724,-0.8839501,-0.44172144,0.8529955,0.12104725,0.9893932,0.67908484,0.703519,0.48356307,0.5439397,0.5332444,0.953764,0.67199475,-0.9377208,0.77952486,-0.3019048,-0.5640549,-0.7602432,-0.09807635,-0.04545577,-0.5466142,-0.33000237,0.18592508,0.5989764,-0.15098111,0.14253296,-0.28360513,-0.8609087,-0.9946652,0.44768503,-0.30406058,0.24118854,-0.66582114,0.5197465,0.53342867,0.112809174,0.64513755,-0.32868966,-0.09855189,0.18125877
,-0.52869105,-0.14355984,-0.17465024,-0.09594311,-0.20197286,-0.74722093,0.97403157,0.23967585,-0.87535495,-0.09827624,-0.38729435,0.6216125,-0.4574764,0.43468454,-0.18714345,0.73998225,-0.911858,-0.8390683,-0.8871627,-0.86030746,0.79968566,0.30190673,0.6644017,-0.38963786,0.50384873,-0.2160311,0.28074595,0.5536188,0.36001763,0.76036716,0.2762339,0.6929517,0.9836138,-0.5366339,0.5926621,0.38638982,-0.5829591,-0.004402595,0.62913835,-0.4052917,-0.6429466,0.877898,-0.4509937,-0.21511072,0.8697084,0.9790689,-0.4062938,0.017938403,0.7362889,-0.8445354,0.14681093,0.3186473,0.430942,-0.51021,-0.7697981,0.57814825,-0.65733385,0.461294,-0.72252625,-0.4316684,-0.20423746,0.42937723,0.8577935,-0.87192684,-0.12088191,0.23737162,0.4133228,0.24134584,0.12492412,0.65763164,-0.030321613,0.9181055,-0.4513082,0.8776468,0.12140799,-0.32552454,0.046899833,-0.25310427,-0.027094519,-0.1430701,-0.3442241,-0.14199764,0.5664262,-0.17066875,-0.8285188,0.9155606,0.20314743,-0.56330806,-0.21033108,-0.27111313,0.7715802,-0.273261,-0.7711159,0.9073745,0.02903621,0.99411196,-2.727151E-4,-0.0490651,0.5945834,-0.8093389,-0.91510665,0.023108043,0.53826076,-0.61031884,-0.8421755,-0.679126,0.07280063,-0.6334762,0.6930402,-0.6878774,0.42152578,-0.7116596,0.8822857,0.780771,-0.6263045,-0.60965633,0.29776314,-0.8247844,0.42558387,-0.868142,-0.43283966,-0.42128754,0.55000275,-0.42597345,-0.34477657,-0.2890558,0.22990781,-0.47191188,0.6168186,0.9917862,0.5779275,0.65534455,0.13234498,0.46545386,0.0029603324,0.7581856,0.51917034,-0.58942366,0.827715,0.56103474,-0.17289032,0.9603642,-0.69387835,0.16623382,-0.73450816,-0.47776654,-0.61717814,0.32135978,-0.10889039,0.8317156,0.24167489,-0.03889036,0.40721378,0.06335394,0.3978583,-0.17961547,0.9748047,-0.4023203,-0.20313205,0.85336876,-0.73370975,-0.79463124,0.5766484,-0.09785324,0.8153767,-0.04189334,-0.7273254,0.6374366,0.30942014,-0.54619735,-0.20313558,-0.66058564,-0.22412989,-0.7420088,-0.92441016,-0.07048973,0.92518884,-0.57452,0.021136792,0.9090958,0.34252995,0.28704578,0.9116049,0.7100982,0.53372085,0.94718176,0.9888785,0.6738429,0.52719104,0.6908587,-0.8922222,-0.44598275,-0.61586696,-0.714771,-0.87636906,0.32025734,0.6214603,-0.0997871,0.7580836,-0.49748343
,0.051525857,0.38000333,0.66037834,-0.35325786,-0.5211829,0.5928672,0.94809306,-0.55679077,-0.12239877,0.31860614,0.46439976,0.6307014,-0.922273,0.44122845,-0.44656122,0.14024864,0.66741365,-0.84196776,0.8419794,0.78145975,-0.011941976,-0.03869754,0.2957175,0.39844385,-0.69076586,0.23963599,-0.3610933,0.6053578,0.31261307,-0.5829843,-0.09923437,-0.6539358,0.622578,-0.852957,0.8026813,-0.45921883,0.3378527,-0.6586977,0.07003878,-0.21921095,-0.814716,-0.7719302,-0.14243932,-0.6423379,0.8644305,-0.5633626,-0.8394751,-0.510243,0.44394475,0.8526611,0.790729,0.1822909,-0.12690172,0.7484307,0.436468,0.31942388,0.28634077,0.8809189,-0.6864549,0.7481358,-0.6981664,0.99287975,0.82669705,-0.86249197,-0.04858114,0.020946827,0.19040254,-0.040203024,0.0078004086,0.016874505,-0.59102815,0.50706095,-0.3572395,0.88051635,0.85190576,-0.5130747,-0.6838068,0.0346465,0.07073207,0.8966672,-0.27790096,0.12278776,-0.3102116,-0.47296524,-0.8452513,-0.56611514,0.62290525,-0.7458283,0.8695144,0.17694469,0.48769367,0.60904443,-0.8625997,-0.49119246,0.3109942,-0.94466287,-0.5777735,0.653294,-0.47386175,-0.6125173,0.46853754,0.63161415,-0.9294859,0.09168267,-0.7842676,0.07779339,-0.8288006,-0.19329442,-0.41495064,0.26789007,-0.9892288,0.89544547,-0.48908857,-0.79803616,0.6221389,-0.5434703,-0.5081491,0.102571785,-0.1457812,-0.7142804,-0.40404126,-0.99450636,0.9233328,0.9088949,-0.33340073,-0.2489829,0.26871154,-0.011758693,-0.7734346,-0.97742003,0.14229882,0.27123395,-0.9229974,0.6673005,-0.14741322,-0.24141727,0.0029342824,0.08846166,-0.89151406,0.24865198,-0.7469495,0.084642604,0.46447322,-0.5941596,-0.8037555,-0.13213527,0.30835697,0.19027786,-0.5243806,0.5023769,-0.9958717,0.8980949,0.58523357,0.54899126,0.32452923,-0.86329204,-0.07182794,-0.30505696,0.56445134,0.5900366,0.63295203,-0.05213346,0.75617987,0.7710254,0.20671305,0.6236127,-0.8941685,-0.5904334,-0.09663867,0.020898407,-0.66484135,-0.9587212,-0.4125893,0.8170356,0.9980687,-0.53716636,-0.3588492,-0.8220928,0.50125515,0.8755119,0.24201226,-0.09684836,-0.87132365,0.34178236,0.2893129,0.10461276,-0.4911852,0.14438234,-0.45904636,-0.17357741,0.6828208,-0.87264836,0.58065856,0.6040484,-0.46808952,0.83628845,0.7507179,0.84777474,-0.61383885,-0.43314204
,-0.23118313,-0.591973,0.7880382,-0.5375012,0.08020111,0.08511759,0.27022517,-0.94159675,0.49906722,0.32037026,-0.14944673,0.34237394,0.7773516,-0.023544671,0.9377701,-0.03257433,0.8708556,-0.77709925,0.7123216,0.8850489,0.8108743,0.7664532,-0.81253695,0.9749931,-0.95840627,0.27161312,-0.3934991,0.9631834,-0.5842403,0.5560701,-0.9697063,-0.14134522,-0.40063113,-0.6269381,0.7985929,0.83830416,0.71186304,-0.7166909,-0.12315982,-0.9826383,-0.7045285,-0.821726,-0.2478,-0.5476965,0.23667493,0.6254699,0.0013773217,0.32146877,-0.5601196,0.55062056,-0.51006305,-0.790962,-0.3358187,-0.7712564,0.33996716,-0.18939209,-0.45130348,0.39922142,0.31382585,0.76688266,-0.250075,-0.3684216,0.78771454,0.11527124,0.79428023,0.88649416,0.37795654,0.54805213,-0.098633796,0.5234647,0.44680378,0.6161663,0.050552975,0.48030376,-0.8122591,-0.86229974,-0.31640446,-0.49611077,-0.48125374,0.039730806,-0.75442904,-0.14630882,0.7104232,0.09893159,-0.35552973,-0.98117715,-0.71760005,-0.7454261,-0.90717345,0.45168692,-0.44364318,-0.17121331,0.17421879,-0.59201854,-0.9573836,0.56084085,0.42281303,0.18478097,-0.70684934,0.85884774,-0.28758696,0.08717538,-0.8419448,-0.20427951,0.75513357,0.4279124,-0.1709655,0.53852624,0.43938753,0.6004488,0.09307676,-0.262797,0.796515,0.11282686,-0.16775891,-0.07011901,-0.52208287,0.99097365,-0.82737076,-0.0050449218,0.81065035,-0.9388522,-0.85323864,-0.43624443,0.38487217,-0.42499214,0.7175114,0.25007018,-0.81482923,0.38511395,0.7023845,0.98622787,0.05499642,0.30114144,0.39073816,-0.35260618,0.34362626,0.511208,-0.51080585,0.6170788,-0.49303693,-0.6999723,-0.74125874,-0.27195504,0.7568011,-0.98464644,-0.18421571,0.4678389,0.50634193,-0.51891977,0.32748452,0.7630582,0.95859736,-0.2531562,0.68702704,-0.7079143,-0.67322785,0.32170185,-0.42093104,0.6646491,0.8676418,0.7852121,-0.18345949,-0.039919842,-0.76418763,-0.33162344,-0.2414575,-0.54292065,-0.07316029,0.53788793,0.6376916,-0.4678004,-0.06928235,-0.8694774,0.026134282,-0.069457464,-0.07894558,0.8376574,0.8904545,-0.20199229,0.5770692,-0.8392819,0.1817688,0.8851774,-0.56997025,-0.57963824,-0.22022623,0.19350712,-0.7143618,-0.0069127213,0.0023099696,-0.6053653,-0.68419987,-0.11800701,-0.677259,-0.28112492,-0.97934836,0.16767335,-0.8458657,0.19671027
,0.4295028,-0.4458971,0.8776773,0.45339784,0.4635105,-0.9699087,-0.4181989,0.034916222,0.29108742,0.07890939,0.45533863,0.48498482,0.22677758,-0.90023476,-0.73720086,0.24127844,0.8252418,0.11352112,-0.15322141,-0.29751322,0.15297975,0.21828824,0.83817154,-0.08698706,0.93762684,0.15116167,-0.73700124,0.3992696,-0.37778285,0.7187346,0.4000555,0.43386295,-0.10466484,-0.57371354,0.75016177,0.30042782,-0.98995763,0.0777838,-0.29378027,0.42659953,0.69040734,0.29405987,0.12880906,0.97262156,-0.79948604,-0.8462369,-0.58248454,-0.8856174,-0.03630462,0.1472776,0.82109064,0.06125645,0.18511604,-0.6916343,0.086788625,0.11868296,-0.052286427,0.7263495,-0.49509177,0.36194754,-0.5048995,-0.1393156,-0.51375854,0.74266833,-0.3936004,0.3977198,-0.56874216,-0.15500687,0.05924416,-0.55205584,-0.38555866,0.35776868,-0.7365409,-0.49385336,-0.7729483,0.7065839,-0.9834365,0.3539119,0.51613444,-0.11978041,0.9953323,0.62822527,-0.85233366,0.24439447,0.57274824,-0.0035221605,-0.49844873,0.9357014,-0.61485654,0.021756541,-0.84892607,-0.34638867,0.51219904,0.11715426,-0.88481224,-0.5576672,-0.3851805,-0.83069044,-0.09773406,-0.8275122,-0.2935814,0.5194575,-0.65005606,-0.6263267,-0.2788309,-0.68745327,0.57372653,0.56781995,-0.22356574,0.19982795,-0.09155238,0.18740809,-0.87879354,0.17850354,0.20157409,-0.19909063,0.51265556,0.30255812,0.9957892,0.18691513,0.8578696,0.98382837,-0.59964496,-0.99279463,-0.47700262,-0.55701673,-0.28872776,-0.9728391,0.071031526,-0.25828785,0.20417699,0.48571426,0.54121774,-0.28472826,0.28402022,0.4655484,0.3857246,-0.62316906,-0.17179208,0.27009612,0.107205085,-0.90737665,-0.40615016,0.7987778,0.10539628,-0.44786295,-0.46216622,-0.26922277,0.99851495,-0.11178733,-0.9991725,-0.48324114,-0.16560455,-0.8393433,-0.35782003,0.5733034,0.84477264,0.6710855,0.08654923,-0.61055154,0.6782813,0.030674832,-0.6648422,0.14191003,-0.20211792,0.22016466,0.54807705,-0.22623558,0.47569087,-0.15536225,0.045519046,-0.52428997,-0.22579548,-0.4795845,0.9114747,0.046419866,-0.7967898,0.70149815,-0.87913555,-0.12809786,0.07117786,-0.9125883,0.1802627,-0.22229359,-0.8874963,0.7244639,-0.3930028,-0.20231953,-0.97939736,0.856301,-0.37434736,0.42714933,-0.15982984,-0.8865595,0.9345995,-0.45990208,-0.11924161,0.09714482,-0.87351304,-0.8168431
,-0.32148075,0.13981009,0.6664675,-0.49351948,-0.71064633,0.6221341,0.7094969,0.49057853,0.48690626,0.9268296,0.051531695,0.17000495,0.3341157,0.8145319,0.29304,0.6254567,0.15840185,-0.53931123,0.64917797,0.1523266,-0.6901896,0.45651463,0.92306113,0.71669084,0.10841155,-0.7556102,-0.27494198,0.08432932,-0.25632963,0.008970096,-0.2357197,-0.11327689,-0.036864527,-0.06505288,-0.6520074,0.19324021,0.77197194,0.19045374,-0.8413427,0.28216028,-0.3542943,0.37118417,-0.32502547,-0.2692791,-0.26729083,-0.041748796,-0.5280923,0.38355765,0.3043601,-0.8729412,-0.14712784,0.17096417,-0.53428125,-0.37782452,-0.36842492,-0.2573985,0.19313845,-0.65117323,-0.046124022,0.74186003,-0.048068743,-0.48722693,0.5154331,0.3521431,0.1776306,0.4009323,-0.89816725,-0.8211073,0.43341175,-0.48038337,-0.54872125,0.6277538,-0.7809026,0.13359165,0.024262195,0.0044052834,-0.7741161,-0.35410035,0.011618554,0.6275195,-0.9524682,0.5977687,0.13179976,0.7696606,0.33875614,-0.24195063,-0.4182626,0.9441566,0.38238013,0.28060088,0.8105546,-0.85347974,0.08466092,0.4492592,0.16794789,-0.31578553,0.68516916,0.83256,-0.15401846,-0.5543929,-0.83766085,-0.67318904,0.5854133,-0.44149145,0.22830568,-0.5336091,0.43016917,-0.38545892,0.3205617,0.941613,-0.54927874,0.49319145,0.00554502,0.10245138,0.099956416,-0.32150778,0.88359463,0.26370597,-0.92262846,-0.5292576,0.54410136,-0.2775658,-0.9331978,-0.1577608,0.917431,-0.08081485,0.62649417,0.37729967,-0.9499558,-0.46013433,0.58707225,-0.15810077,0.8175675,-0.72383153,0.17926656,0.8965623,-0.08072432,-0.28443262,-0.7109795,0.9620409,-0.77598846,0.8357962,0.46611145,-0.41708022,-0.043130543,0.83379877,0.13491464,-0.7480216,0.909068,-0.16748494,-0.91957873,-0.9420712,0.26283965,-0.38937852,-0.37184328,0.7328892,0.44354793,0.54507315,-0.5536733,0.5426397,-0.7557716,0.77828217,0.9462967,0.13666132,0.7966885,-0.78438187,-0.6298632,-0.60357744,0.058041226,0.9433155,0.21784277,0.56087935,-0.87494725,0.41238323,-0.71700776,0.77714384,-0.2053061,-0.33866414,-0.71488327,-0.27280313,0.7232729,-0.6453579,0.56776375,0.52405334,0.9960915,0.2696798,0.33320785,0.8475466,-0.7775615,0.75465554,0.057958927,-0.8252916,-0.16935639,0.6012483,-0.9430757,0.8176925,0.95169926,0.4346805,-0.07883343,-0.98964137
,0.69960403,-0.53185904,-0.7036557,-0.8626736,-0.3012531,0.17363496,0.9005416,-0.20785934,0.35516462,-0.6744198,0.39522737,0.5748273,0.72623694,0.3118291,-0.26120996,-0.25629482,0.9388444,-0.83409125,0.06787127,-0.40148196,0.8369877,-0.2182138,-0.14593928,-0.7116367,0.18872568,0.41833025,0.3704015,-0.34526238,-0.7040121,0.435791,0.18264735,-0.50125676,-0.2761347,-0.95970345,-0.60777825,-0.91347843,-0.439358,0.13411774,0.9828737,0.81149495,-0.17209722,-0.20182683,-0.039214537,0.12940551,0.9793158,4.7715823E-4,-0.7491171,-0.1822982,-0.5805595,-0.8052638,0.58343446,-0.40683806,0.67571443,0.7682067,0.6816353,-0.4160592,-0.061556555,-0.37361202,-0.4817706,-0.33149752,0.4102538,-0.56406045,0.29240292,0.060995895,-0.052948426,0.563389,0.8042495,-0.46285743,-0.5960311,0.96212715,-0.599891,0.14251918,0.28061813,-0.89402074,-0.37060967,-0.8542774,-0.04535434,-0.8698023,0.38456416,0.88488513,-0.87092847,0.24371631,0.6799773,-0.099065565,-0.38406786,0.91043985,-0.40028548,-0.93820065,-0.35891753,0.024097446,0.9044827,0.8046276,-0.16031648,-0.7129934,-0.1452488,-0.62201434,-0.18172102,-0.275358,-0.62324905,-0.46179685,0.49087495,0.07525573,0.2763025,-0.66405135,-0.95484006,0.8961944,-0.3852535,0.7853836,0.46561024,-0.34948474,0.65865546,0.69191986,0.1831898,0.8423002,0.06516504,0.39882228,-0.7749564,0.6952533,0.1780224,-0.64914274,-0.54582,0.018266415,0.71815455,0.9853361,-0.3807814,-0.09036035,0.55068135,-0.76230824,0.4051118,0.81985193,-0.6688538,0.3945502,0.19918883,-0.1331623,0.3214417,-0.17598844,0.54987997,0.74301076,-0.058948874,0.54412633,0.36920464,-0.9588445,0.8195866,0.85231984,0.6278046,-0.49349877,0.24729155,0.4630966,-0.8704689,0.3907382,-0.23041855,-0.54557616,-0.5337956,0.4269944,0.68454576,0.94007385,0.6649166,0.5425267,-0.52240556,0.46320072,-0.23377556,0.73703206,0.069284566,-0.78528637,-0.3921819,0.18848391,0.6009871,0.020798244,-0.843156,0.23693225,-0.59491616,0.7324565,0.25367194,-0.06958077,0.1542504,0.33212554,-0.7282901,-0.2171461,0.8975473,-0.9582191,0.4193026,-0.32463616,-0.75934595,-0.099700354,0.7693008,0.15056829,0.78449696,-0.83194464,0.5923829,0.3242693,0.9348728,-0.8047821,-0.3182054,-0.4520998,-0.2915019,-0.47170836,-0.9669578,0.5885609,0.56478155,-0.6165021
,-0.8190147,-0.92296875,0.264997,0.39935744,-0.70915174,-0.68822217,0.51345414,-0.97917235,-0.28885472,0.6188866,-0.7775581,0.17677361,-0.6466339,0.25760582,-0.9203324,-0.34721372,0.23545854,0.22394054,0.93870574,0.3422085,0.2870589,-0.6468749,-0.89726055,-0.037971444,0.12362637,0.62070274,0.3315695,0.73162174,0.8414041,0.84811646,0.5971424,-0.3443564,-0.6456847,-0.8585451,0.87833494,0.9738592,0.39180142,0.9982563,-0.07410522,-0.84689206,-0.25206035,0.4362781,0.5772277,0.04299537,0.3294758,-0.053848762,-0.5156593,-0.783327,-0.61643386,-0.49481428,-0.97184473,-0.8962187,-0.7013482,0.54123807,-0.4996565,0.1761348,0.7804744,-0.6511985,-0.33617717,0.65891224,-0.5975027,-0.62834954,0.9577466,-0.65831447,-0.136977,0.32223442,-0.8435773,0.3436929,0.3709943,0.653275,-0.69078976,-0.11212817,-0.69941545,0.5046788,-0.4566654,0.17035954,-0.23766331,0.6348268,0.67619187,-0.3759129,0.36751086,0.64183086,0.59458375,-0.4344756,-0.47153968,-0.32422358,0.6132395,0.45977256,0.50131315,0.05907018,-0.69052964,-0.50163937,-0.8216589,0.53042257,0.4464563,0.118012525,0.4150892,-0.23549616,0.9968904,0.998405,0.54057986,0.70056087,-0.79193616,0.965789,0.8528328,-0.32021108,-0.61979765,-0.67722464,-0.8769408,-0.12146253,0.7978491,-0.9763274,0.7490608,-0.98289245,0.2451954,-0.31412557,-0.3979555,-0.49878418,-0.6743185,-0.8529582,-0.64271784,0.2305695,0.6134432,-0.2816696,0.6388105,0.49518794,-0.54506767,-0.32040274,0.9208787,-0.6754281,0.15416366,-0.8761376,-0.2343418,-0.50994086,0.18897,-0.20880729,-0.2767677,-0.6202412,-0.99959046,0.50226915,0.5243887,-0.63951194,0.53915006,0.0787354,0.64234424,0.38797492,-0.30260673,-0.9444231,-0.18127221,0.65942466,-0.18795581,0.7757671,-0.618795,0.3898385,0.49858823,0.8873523,0.44628513,-0.28778374,0.9351358,-0.28989497,0.36883995,-0.60277057,0.6893256,0.592787,0.1389816,0.12863044,-0.32978,-0.17467508,-0.3007865,-0.3566398,-0.58397174,-0.34272775,-0.24707352,0.98303735,-0.99795043,0.28145894,-0.57712185,-0.9088921,0.35224494,-0.519844,0.55457395,-0.84806955,-0.7157871,-0.5262296,0.81480664,0.885498,0.5743648,0.9867191,0.945013,-0.56837934,0.38865343,0.8698566,0.9578906,0.65410876,-0.43295628,0.6190694,-0.36250925,0.56285876,-0.36024785,0.8322777
,-0.63593125,0.46105745,-0.593978,0.23761444,-0.26171088,-0.07403554,0.55945665,-0.84398204,-0.6845625,-0.110462144,-0.12728313,-0.19507091,-0.8106931,0.456125,0.43900627,-0.83725154,-0.69875395,0.28303665,-0.092068925,-0.4655239,0.07113662,-0.9034514,0.40234116,0.085258946,0.6773608,-0.8825727,0.55644774,-0.07817428,0.37499917,-0.8577932,-0.4374169,0.88014734,0.8591032,-0.72160214,0.05709178,-0.25335932,-0.5595642,0.10266598,-0.6149652,-0.07614675,0.7389161,0.17333308,-0.86635584,-0.708962,-0.32127896,0.73029745,-0.14023304,0.105333395,0.8846394,0.97123396,-0.7684916,0.7208609,0.78102785,0.5537056,0.8720099,0.0907342,-0.3321202,0.11851905,0.3400677,0.7349121,-0.4286101,-0.8325142,0.24113508,9.866074E-4,0.6917555,-0.35252103,0.7873768,0.6838096,-0.19808418,-0.31422132,-0.3678857,-0.61693734,-0.98632723,0.22687088,-0.5485366,0.29899004,-0.6936052,0.33977792,0.9471402,0.3385138,0.8967893,0.85504264,0.8075865,-0.96377766,0.5650636,-0.91981477,0.68788797,-0.25352842,-0.15568614,0.19037329,-0.95056844,0.11893784,0.5281601,-0.18025193,-0.74721724,-0.054258738,-0.07777063,-0.053189423,0.24063201,-0.29397956,-0.37371132,-0.3188438,0.4631261,-0.031219924,-0.19472724,0.6801638,-0.08038577,0.62073755,-0.60290647,0.54198563,0.99518853,0.61999583,-0.6878114,-0.6055784,0.25651276,0.38033873,-0.75885576,-0.57123315,-0.051904596,-0.05559006,0.020602157,-0.6777536,0.18570155,-0.4528887,0.24036032,0.3025809,0.22501364,-0.37948403,-0.7778693,0.6843468,-0.15651721,-0.3804859,0.3005549,-0.7882332,0.623218,0.027657058,-0.16780262,-0.9339002,0.51664793,0.5871585,0.088036,0.48249674,0.41550848,0.76181173,-0.3943376,0.032740965,0.114112064,-0.23548253,0.20440854,0.8251186,0.1941531,-0.6839712,0.5494321,0.581027,0.2838309,0.6314155,-0.065244675,-0.7348634,-0.6802691,-0.1588564,-0.34962964,0.26794094,-0.4390684,0.51518476,-0.26506054,-0.88628805,-0.32836312,0.8725591,0.4152175,0.2644508,-0.96790737,0.60659117,0.023514474,-0.34272453,-0.9490086,0.99239856,-0.5812882,-0.78321487,-0.28224674,0.91679233,-0.6922325,-0.18453752,0.38171557,-0.14671911,0.97305506,0.61528254,0.28371936,0.58752805,-0.29519874,0.022885555,-0.3128341,-0.549186,-0.8555761,-0.5332583,-0.74563617,0.1893815,0.2279252,-0.8975136,-0.8665821,0.2504252
